9/8/2023 1:45:55 PM,d:\S4_0908\Spectral_20230908_00000.asd,GPGGA,064459.6,2117.054215,N,10516.442931,E,1,20,0.5,17.8,M,-28.1,M,,*47

9/8/2023 1:48:57 PM,d:\S4_0908\Spectral_20230908_00001.asd,GPGGA,064800.8,2117.054565,N,10516.442907,E,1,20,0.5,18.9,M,-28.1,M,,*42

9/8/2023 1:50:28 PM,d:\S4_0908\Spectral_20230908_00002.asd,GPGGA,064932.6,2117.053286,N,10516.443248,E,1,20,0.5,19.9,M,-28.1,M,,*41

9/8/2023 1:51:15 PM,d:\S4_0908\Spectral_20230908_00003.asd,GPGGA,065019.3,2117.053507,N,10516.444350,E,1,20,0.5,20.3,M,-28.1,M,,*44

9/8/2023 1:52:52 PM,d:\S4_0908\Spectral_20230908_00004.asd,GPGGA,065155.8,2117.053369,N,10516.445635,E,1,20,0.5,20.7,M,-28.1,M,,*4B

9/8/2023 1:54:02 PM,d:\S4_0908\Spectral_20230908_00005.asd,GPGGA,065306.3,2117.053835,N,10516.448961,E,1,20,0.5,20.8,M,-28.1,M,,*4A

9/8/2023 1:54:30 PM,d:\S4_0908\Spectral_20230908_00006.asd,GPGGA,065333.8,2117.053993,N,10516.449470,E,1,20,0.5,20.5,M,-28.1,M,,*4B

9/8/2023 1:55:15 PM,d:\S4_0908\Spectral_20230908_00007.asd,GPGGA,065419.5,2117.053636,N,10516.451433,E,1,19,0.5,20.2,M,-28.1,M,,*4A

9/8/2023 1:56:18 PM,d:\S4_0908\Spectral_20230908_00008.asd,GPGGA,065522.0,2117.051734,N,10516.453004,E,1,20,0.5,19.4,M,-28.1,M,,*43

9/8/2023 1:57:08 PM,d:\S4_0908\Spectral_20230908_00009.asd,GPGGA,065612.3,2117.050444,N,10516.454005,E,1,20,0.5,19.3,M,-28.1,M,,*44

9/8/2023 1:57:17 PM,d:\S4_0908\Spectral_20230908_00010.asd,GPGGA,065621.5,2117.050444,N,10516.454005,E,1,20,0.5,19.3,M,-28.1,M,,*42

9/8/2023 1:58:13 PM,d:\S4_0908\Spectral_20230908_00011.asd,GPGGA,065717.2,2117.048361,N,10516.455308,E,1,20,0.5,19.3,M,-28.1,M,,*47

9/8/2023 1:58:45 PM,d:\S4_0908\Spectral_20230908_00012.asd,GPGGA,065749.3,2117.047390,N,10516.457957,E,1,19,0.5,19.6,M,-28.1,M,,*41

9/8/2023 2:00:00 PM,d:\S4_0908\Spectral_20230908_00013.asd,GPGGA,065904.3,2117.046944,N,10516.460710,E,2,17,0.6,19.9,M,-28.1,M,,*4C

9/8/2023 2:00:37 PM,d:\S4_0908\Spectral_20230908_00014.asd,GPGGA,065941.3,2117.046830,N,10516.461407,E,2,18,0.5,19.6,M,-28.1,M,,*48

9/8/2023 2:01:33 PM,d:\S4_0908\Spectral_20230908_00015.asd,GPGGA,070036.9,2117.045309,N,10516.462583,E,2,18,0.5,19.0,M,-28.1,M,,*45

9/8/2023 2:02:27 PM,d:\S4_0908\Spectral_20230908_00016.asd,GPGGA,070130.9,2117.044505,N,10516.463500,E,1,18,0.5,19.0,M,-28.1,M,,*40

9/8/2023 2:02:33 PM,d:\S4_0908\Spectral_20230908_00017.asd,GPGGA,070136.8,2117.044505,N,10516.463500,E,1,18,0.5,19.0,M,-28.1,M,,*47

9/8/2023 2:03:07 PM,d:\S4_0908\Spectral_20230908_00018.asd,GPGGA,070210.7,2117.043407,N,10516.463784,E,1,18,0.5,19.2,M,-28.1,M,,*47

9/8/2023 2:05:33 PM,d:\S4_0908\Spectral_20230908_00019.asd,GPGGA,070436.8,2117.040580,N,10516.467401,E,2,18,0.5,19.5,M,-28.1,M,,*49

9/8/2023 2:05:56 PM,d:\S4_0908\Spectral_20230908_00020.asd,GPGGA,070500.4,2117.040388,N,10516.467790,E,2,18,0.5,19.5,M,-28.1,M,,*44

9/8/2023 2:06:46 PM,d:\S4_0908\Spectral_20230908_00021.asd,GPGGA,070550.4,2117.041495,N,10516.469005,E,2,18,0.5,20.0,M,-28.1,M,,*41

9/8/2023 2:07:28 PM,d:\S4_0908\Spectral_20230908_00022.asd,GPGGA,070631.7,2117.042600,N,10516.469553,E,2,18,0.5,20.2,M,-28.1,M,,*4F

9/8/2023 2:09:05 PM,d:\S4_0908\Spectral_20230908_00023.asd,GPGGA,070809.4,2117.046447,N,10516.469636,E,2,18,0.5,19.7,M,-28.1,M,,*43

9/8/2023 2:09:41 PM,d:\S4_0908\Spectral_20230908_00024.asd,GPGGA,070845.7,2117.048030,N,10516.467297,E,1,18,0.5,20.4,M,-28.1,M,,*49

9/8/2023 2:10:16 PM,d:\S4_0908\Spectral_20230908_00025.asd,GPGGA,070919.7,2117.048255,N,10516.466762,E,1,18,0.5,20.3,M,-28.1,M,,*49

9/8/2023 2:11:06 PM,d:\S4_0908\Spectral_20230908_00026.asd,GPGGA,071010.0,2117.048254,N,10516.466019,E,1,18,0.5,20.2,M,-28.1,M,,*44

9/8/2023 2:11:52 PM,d:\S4_0908\Spectral_20230908_00027.asd,GPGGA,071055.8,2117.049408,N,10516.462882,E,2,18,0.5,20.0,M,-28.1,M,,*4C

9/8/2023 2:12:34 PM,d:\S4_0908\Spectral_20230908_00028.asd,GPGGA,071138.3,2117.050445,N,10516.462068,E,2,18,0.5,20.4,M,-28.1,M,,*44

9/8/2023 2:13:27 PM,d:\S4_0908\Spectral_20230908_00029.asd,GPGGA,071230.7,2117.051707,N,10516.461461,E,2,18,0.5,20.1,M,-28.1,M,,*44

9/8/2023 2:14:21 PM,d:\S4_0908\Spectral_20230908_00030.asd,GPGGA,071325.1,2117.053460,N,10516.460146,E,2,18,0.5,19.9,M,-28.1,M,,*44

9/8/2023 2:15:19 PM,d:\S4_0908\Spectral_20230908_00031.asd,GPGGA,071422.9,2117.053868,N,10516.458318,E,2,18,0.5,20.0,M,-28.1,M,,*49

9/8/2023 2:16:04 PM,d:\S4_0908\Spectral_20230908_00032.asd,GPGGA,071507.8,2117.054136,N,10516.453519,E,2,18,0.5,20.4,M,-28.1,M,,*43

9/8/2023 2:16:42 PM,d:\S4_0908\Spectral_20230908_00033.asd,GPGGA,071546.3,2117.054495,N,10516.453194,E,2,18,0.5,20.6,M,-28.1,M,,*42

9/8/2023 2:17:30 PM,d:\S4_0908\Spectral_20230908_00034.asd,GPGGA,071633.9,2117.056432,N,10516.452237,E,2,18,0.5,20.5,M,-28.1,M,,*4E

9/8/2023 2:18:42 PM,d:\S4_0908\Spectral_20230908_00035.asd,GPGGA,071746.6,2117.057792,N,10516.452131,E,2,18,0.5,20.8,M,-28.1,M,,*42

9/8/2023 2:19:26 PM,d:\S4_0908\Spectral_20230908_00036.asd,GPGGA,071830.3,2117.059286,N,10516.453061,E,2,18,0.5,20.8,M,-28.1,M,,*42

9/8/2023 2:20:08 PM,d:\S4_0908\Spectral_20230908_00037.asd,GPGGA,071911.7,2117.060664,N,10516.455033,E,2,18,0.5,21.1,M,-28.1,M,,*4F

9/8/2023 2:20:50 PM,d:\S4_0908\Spectral_20230908_00038.asd,GPGGA,071954.4,2117.061823,N,10516.458888,E,2,17,0.6,20.5,M,-28.1,M,,*4D

9/8/2023 2:21:38 PM,d:\S4_0908\Spectral_20230908_00039.asd,GPGGA,072042.6,2117.061450,N,10516.460711,E,2,17,0.6,19.8,M,-28.1,M,,*49

9/8/2023 2:22:16 PM,d:\S4_0908\Spectral_20230908_00040.asd,GPGGA,072120.0,2117.059240,N,10516.461264,E,2,17,0.6,19.6,M,-28.1,M,,*4E

9/8/2023 2:22:56 PM,d:\S4_0908\Spectral_20230908_00041.asd,GPGGA,072159.7,2117.058703,N,10516.462523,E,2,17,0.6,19.2,M,-28.1,M,,*47

